Time Stamp,Name,PTID,LBMP ($/MWHr),Marginal Cost Losses ($/MWHr),Marginal Cost Congestion ($/MWHr)
02/18/2020 13:55:00,WEST,61752,15.64,0.08,0
02/18/2020 14:00:00,CAPITL,61757,16.97,1.43,0
02/18/2020 14:00:00,CENTRL,61754,16.12,0.58,0
02/18/2020 14:00:00,DUNWOD,61760,17.36,1.82,0
02/18/2020 14:00:00,GENESE,61753,15.78,0.23,0
02/18/2020 14:00:00,H Q,61844,14.97,-0.57,0
02/18/2020 14:00:00,HUD VL,61758,17.15,1.6,0
02/18/2020 14:00:00,LONGIL,61762,37.73,2.32,-19.87
02/18/2020 14:00:00,MHK VL,61756,16.4,0.85,0
02/18/2020 14:00:00,MILLWD,61759,17.25,1.71,0
02/18/2020 14:00:00,N.Y.C.,61761,22.75,1.99,-5.21
02/18/2020 14:00:00,NORTH,61755,14.69,-0.85,0
02/18/2020 14:00:00,NPX,61845,24.15,1.43,-7.18
02/18/2020 14:00:00,O H,61846,15.31,-0.23,0
02/18/2020 14:00:00,PJM,61847,16.49,0.95,0
02/18/2020 14:00:00,WEST,61752,15.62,0.08,0
02/18/2020 14:05:00,CAPITL,61757,17.57,1.47,0
02/18/2020 14:05:00,CENTRL,61754,16.72,0.61,0
02/18/2020 14:05:00,DUNWOD,61760,17.99,1.88,0
02/18/2020 14:05:00,GENESE,61753,16.36,0.26,0
02/18/2020 14:05:00,H Q,61844,15.51,-0.6,0
02/18/2020 14:05:00,HUD VL,61758,17.75,1.64,0
02/18/2020 14:05:00,LONGIL,61762,37.75,2.42,-19.23
02/18/2020 14:05:00,MHK VL,61756,16.99,0.89,0
02/18/2020 14:05:00,MILLWD,61759,17.88,1.77,0
02/18/2020 14:05:00,N.Y.C.,61761,23.27,2.06,-5.11
02/18/2020 14:05:00,NORTH,61755,15.22,-0.89,0
02/18/2020 14:05:00,NPX,61845,24.96,1.48,-7.37
02/18/2020 14:05:00,O H,61846,15.9,-0.21,0
02/18/2020 14:05:00,PJM,61847,17.12,1.02,0
02/18/2020 14:05:00,WEST,61752,16.23,0.13,0
02/18/2020 14:10:00,CAPITL,61757,17.01,1.42,0
02/18/2020 14:10:00,CENTRL,61754,16.17,0.58,0
02/18/2020 14:10:00,DUNWOD,61760,17.43,1.84,0
02/18/2020 14:10:00,GENESE,61753,15.79,0.2,0
02/18/2020 14:10:00,H Q,61844,15.03,-0.56,0
02/18/2020 14:10:00,HUD VL,61758,17.2,1.61,0
02/18/2020 14:10:00,LONGIL,61762,37.2,2.35,-19.26
02/18/2020 14:10:00,MHK VL,61756,16.42,0.83,0
02/18/2020 14:10:00,MILLWD,61759,17.32,1.73,0
02/18/2020 14:10:00,N.Y.C.,61761,22.95,2.01,-5.34
02/18/2020 14:10:00,NORTH,61755,14.73,-0.86,0
02/18/2020 14:10:00,NPX,61845,24.4,1.43,-7.37
02/18/2020 14:10:00,O H,61846,15.33,-0.27,0
02/18/2020 14:10:00,PJM,61847,16.56,0.97,0
02/18/2020 14:10:00,WEST,61752,15.66,0.06,0
02/18/2020 14:15:00,CAPITL,61757,18.04,1.49,0
02/18/2020 14:15:00,CENTRL,61754,17.14,0.59,0
02/18/2020 14:15:00,DUNWOD,61760,18.48,1.94,0
02/18/2020 14:15:00,GENESE,61753,16.76,0.21,0
02/18/2020 14:15:00,H Q,61844,15.97,-0.58,0
02/18/2020 14:15:00,HUD VL,61758,18.24,1.69,0
02/18/2020 14:15:00,LONGIL,61762,37.22,2.47,-18.21
02/18/2020 14:15:00,MHK VL,61756,17.42,0.88,0
02/18/2020 14:15:00,MILLWD,61759,18.35,1.8,0
02/18/2020 14:15:00,N.Y.C.,61761,23.81,2.1,-5.16
02/18/2020 14:15:00,NORTH,61755,15.67,-0.88,0
02/18/2020 14:15:00,NPX,61845,25.43,1.51,-7.37
02/18/2020 14:15:00,O H,61846,16.27,-0.28,0
02/18/2020 14:15:00,PJM,61847,17.56,1.01,0
02/18/2020 14:15:00,WEST,61752,16.61,0.07,0
02/18/2020 14:20:00,CAPITL,61757,18.01,1.49,0
02/18/2020 14:20:00,CENTRL,61754,17.11,0.59,0
02/18/2020 14:20:00,DUNWOD,61760,18.47,1.95,0
02/18/2020 14:20:00,GENESE,61753,16.7,0.18,0
02/18/2020 14:20:00,H Q,61844,15.92,-0.59,0
02/18/2020 14:20:00,HUD VL,61758,18.22,1.7,0
02/18/2020 14:20:00,LONGIL,61762,37.24,2.49,-18.23
02/18/2020 14:20:00,MHK VL,61756,17.39,0.87,0
02/18/2020 14:20:00,MILLWD,61759,18.35,1.83,0
02/18/2020 14:20:00,N.Y.C.,61761,23.81,2.13,-5.16
02/18/2020 14:20:00,NORTH,61755,15.64,-0.88,0
02/18/2020 14:20:00,NPX,61845,25.22,1.52,-7.19
02/18/2020 14:20:00,O H,61846,16.19,-0.33,0
02/18/2020 14:20:00,PJM,61847,17.53,1.01,0
02/18/2020 14:20:00,WEST,61752,16.54,0.02,0
02/18/2020 14:25:00,CAPITL,61757,17.56,1.45,0
02/18/2020 14:25:00,CENTRL,61754,16.69,0.58,0
02/18/2020 14:25:00,DUNWOD,61760,18.02,1.92,0
02/18/2020 14:25:00,GENESE,61753,16.27,0.16,0
02/18/2020 14:25:00,H Q,61844,15.53,-0.58,0
02/18/2020 14:25:00,HUD VL,61758,17.78,1.68,0
02/18/2020 14:25:00,LONGIL,61762,37.23,2.45,-18.67
02/18/2020 14:25:00,MHK VL,61756,16.96,0.85,0
02/18/2020 14:25:00,MILLWD,61759,17.89,1.79,0
02/18/2020 14:25:00,N.Y.C.,61761,23.44,2.09,-5.24
02/18/2020 14:25:00,NORTH,61755,15.25,-0.85,0
02/18/2020 14:25:00,NPX,61845,24.77,1.48,-7.19
02/18/2020 14:25:00,O H,61846,15.78,-0.32,0
02/18/2020 14:25:00,PJM,61847,17.11,1,0
02/18/2020 14:25:00,WEST,61752,16.11,0,0
02/18/2020 14:30:00,CAPITL,61757,17.03,1.41,0
02/18/2020 14:30:00,CENTRL,61754,16.19,0.56,0
02/18/2020 14:30:00,DUNWOD,61760,17.48,1.86,0
02/18/2020 14:30:00,GENESE,61753,15.81,0.19,0
02/18/2020 14:30:00,H Q,61844,15.06,-0.56,0
02/18/2020 14:30:00,HUD VL,61758,17.25,1.62,0
02/18/2020 14:30:00,LONGIL,61762,37.22,2.37,-19.22
02/18/2020 14:30:00,MHK VL,61756,16.44,0.81,0
02/18/2020 14:30:00,MILLWD,61759,17.36,1.73,0
02/18/2020 14:30:00,N.Y.C.,61761,22.97,2.02,-5.33
02/18/2020 14:30:00,NORTH,61755,14.78,-0.84,0
02/18/2020 14:30:00,NPX,61845,24.25,1.44,-7.19
02/18/2020 14:30:00,O H,61846,15.34,-0.28,0
02/18/2020 14:30:00,PJM,61847,16.59,0.97,0
02/18/2020 14:30:00,WEST,61752,15.67,0.05,0
02/18/2020 14:35:00,CAPITL,61757,17.03,1.41,0
02/18/2020 14:35:00,CENTRL,61754,16.2,0.58,0
02/18/2020 14:35:00,DUNWOD,61760,17.48,1.86,0
02/18/2020 14:35:00,GENESE,61753,15.81,0.19,0
02/18/2020 14:35:00,H Q,61844,15.06,-0.56,0
02/18/2020 14:35:00,HUD VL,61758,17.25,1.62,0
02/18/2020 14:35:00,LONGIL,61762,37.22,2.37,-19.22
02/18/2020 14:35:00,MHK VL,61756,16.45,0.83,0
02/18/2020 14:35:00,MILLWD,61759,17.38,1.75,0
02/18/2020 14:35:00,N.Y.C.,61761,22.99,2.03,-5.33
02/18/2020 14:35:00,NORTH,61755,14.78,-0.84,0
02/18/2020 14:35:00,NPX,61845,24.73,1.44,-7.67
02/18/2020 14:35:00,O H,61846,15.36,-0.27,0
02/18/2020 14:35:00,PJM,61847,16.63,1,0
02/18/2020 14:35:00,WEST,61752,15.69,0.06,0
02/18/2020 14:40:00,CAPITL,61757,17.03,1.41,0
02/18/2020 14:40:00,CENTRL,61754,16.19,0.56,0
02/18/2020 14:40:00,DUNWOD,61760,17.45,1.83,0
02/18/2020 14:40:00,GENESE,61753,15.81,0.19,0
02/18/2020 14:40:00,H Q,61844,15.08,-0.55,0
02/18/2020 14:40:00,HUD VL,61758,17.24,1.61,0
02/18/2020 14:40:00,LONGIL,61762,37.2,2.34,-19.23
02/18/2020 14:40:00,MHK VL,61756,16.44,0.81,0
02/18/2020 14:40:00,MILLWD,61759,17.34,1.72,0
02/18/2020 14:40:00,N.Y.C.,61761,22.96,2,-5.33
02/18/2020 14:40:00,NORTH,61755,14.78,-0.84,0
02/18/2020 14:40:00,NPX,61845,24.73,1.44,-7.67
02/18/2020 14:40:00,O H,61846,15.34,-0.28,0
02/18/2020 14:40:00,PJM,61847,16.58,0.95,0
02/18/2020 14:40:00,WEST,61752,15.67,0.05,0
02/18/2020 14:45:00,CAPITL,61757,17,1.4,0
02/18/2020 14:45:00,CENTRL,61754,16.15,0.56,0
02/18/2020 14:45:00,DUNWOD,61760,17.43,1.84,0
02/18/2020 14:45:00,GENESE,61753,15.79,0.2,0
02/18/2020 14:45:00,H Q,61844,15.03,-0.56,0
02/18/2020 14:45:00,HUD VL,61758,17.2,1.61,0
02/18/2020 14:45:00,LONGIL,61762,37.22,2.35,-19.27
02/18/2020 14:45:00,MHK VL,61756,16.4,0.81,0
02/18/2020 14:45:00,MILLWD,61759,17.31,1.72,0
02/18/2020 14:45:00,N.Y.C.,61761,22.93,2,-5.34
02/18/2020 14:45:00,NORTH,61755,14.75,-0.84,0
02/18/2020 14:45:00,NPX,61845,24.69,1.43,-7.67
02/18/2020 14:45:00,O H,61846,15.33,-0.27,0
02/18/2020 14:45:00,PJM,61847,16.54,0.95,0
02/18/2020 14:45:00,WEST,61752,15.66,0.06,0
02/18/2020 14:50:00,CAPITL,61757,17.03,1.41,0
02/18/2020 14:50:00,CENTRL,61754,16.19,0.56,0
02/18/2020 14:50:00,DUNWOD,61760,17.47,1.84,0
02/18/2020 14:50:00,GENESE,61753,15.81,0.19,0
02/18/2020 14:50:00,H Q,61844,15.06,-0.56,0
02/18/2020 14:50:00,HUD VL,61758,17.24,1.61,0
02/18/2020 14:50:00,LONGIL,61762,36.65,2.36,-18.67
02/18/2020 14:50:00,MHK VL,61756,16.44,0.81,0
02/18/2020 14:50:00,MILLWD,61759,17.36,1.73,0
02/18/2020 14:50:00,N.Y.C.,61761,23.1,2.02,-5.46
02/18/2020 14:50:00,NORTH,61755,14.77,-0.86,0
02/18/2020 14:50:00,NPX,61845,24.46,1.44,-7.4
02/18/2020 14:50:00,O H,61846,15.34,-0.28,0
02/18/2020 14:50:00,PJM,61847,16.59,0.97,0
02/18/2020 14:50:00,WEST,61752,15.67,0.05,0
02/18/2020 14:55:00,CAPITL,61757,17.05,1.41,0
02/18/2020 14:55:00,CENTRL,61754,16.19,0.55,0
02/18/2020 14:55:00,DUNWOD,61760,17.49,1.84,0
02/18/2020 14:55:00,GENESE,61753,15.83,0.19,0
02/18/2020 14:55:00,H Q,61844,15.08,-0.56,0
02/18/2020 14:55:00,HUD VL,61758,17.25,1.61,0
02/18/2020 14:55:00,LONGIL,61762,36.64,2.38,-18.62
02/18/2020 14:55:00,MHK VL,61756,16.45,0.81,0
02/18/2020 14:55:00,MILLWD,61759,17.38,1.74,0
02/18/2020 14:55:00,N.Y.C.,61761,23.12,2.02,-5.46
02/18/2020 14:55:00,NORTH,61755,14.8,-0.84,0
02/18/2020 14:55:00,NPX,61845,24.48,1.44,-7.4
02/18/2020 14:55:00,O H,61846,15.36,-0.28,0
02/18/2020 14:55:00,PJM,61847,16.61,0.97,0
02/18/2020 14:55:00,WEST,61752,15.69,0.05,0
02/18/2020 15:00:00,CAPITL,61757,15.34,1.28,0
02/18/2020 15:00:00,CENTRL,61754,14.53,0.48,0
02/18/2020 15:00:00,DUNWOD,61760,15.71,1.66,0
02/18/2020 15:00:00,GENESE,61753,14.21,0.15,0
02/18/2020 15:00:00,H Q,61844,13.55,-0.51,0
02/18/2020 15:00:00,HUD VL,61758,15.5,1.45,0
02/18/2020 15:00:00,LONGIL,61762,78.84,2.14,-62.65
02/18/2020 15:00:00,MHK VL,61756,14.77,0.72,0
02/18/2020 15:00:00,MILLWD,61759,15.62,1.56,0
02/18/2020 15:00:00,N.Y.C.,61761,21.64,1.81,-5.77
02/18/2020 15:00:00,NORTH,61755,13.28,-0.77,0
02/18/2020 15:00:00,NPX,61845,22.76,1.31,-7.4
02/18/2020 15:00:00,O H,61846,13.78,-0.28,0
02/18/2020 15:00:00,PJM,61847,14.9,0.84,0
02/18/2020 15:00:00,WEST,61752,14.07,0.01,0
02/18/2020 15:05:00,CAPITL,61757,15.45,1.12,-2
02/18/2020 15:05:00,CENTRL,61754,13.04,0.39,-0.32
02/18/2020 15:05:00,DUNWOD,61760,15.25,1.44,-1.48
02/18/2020 15:05:00,GENESE,61753,12.66,0.07,-0.25
02/18/2020 15:05:00,H Q,61844,11.9,-0.43,0
02/18/2020 15:05:00,HUD VL,61758,15.08,1.27,-1.47
02/18/2020 15:05:00,LONGIL,61762,37.04,1.87,-22.84
02/18/2020 15:05:00,MHK VL,61756,13.26,0.62,-0.31
02/18/2020 15:05:00,MILLWD,61759,15.19,1.36,-1.5
02/18/2020 15:05:00,N.Y.C.,61761,21.24,1.58,-7.33
02/18/2020 15:05:00,NORTH,61755,11.67,-0.67,0
02/18/2020 15:05:00,NPX,61845,24.15,1.15,-10.67
02/18/2020 15:05:00,O H,61846,12.29,-0.35,-0.3
02/18/2020 15:05:00,PJM,61847,13.96,0.69,-0.94
02/18/2020 15:05:00,WEST,61752,12.55,-0.09,-0.3
02/18/2020 15:10:00,CAPITL,61757,15.36,1.22,-0.79
02/18/2020 15:10:00,CENTRL,61754,13.91,0.43,-0.12
02/18/2020 15:10:00,DUNWOD,61760,15.5,1.56,-0.58
02/18/2020 15:10:00,GENESE,61753,13.54,0.08,-0.1
02/18/2020 15:10:00,H Q,61844,12.89,-0.47,0
02/18/2020 15:10:00,HUD VL,61758,15.3,1.36,-0.58
02/18/2020 15:10:00,LONGIL,61762,37.08,2.02,-21.7
02/18/2020 15:10:00,MHK VL,61756,14.15,0.67,-0.12
02/18/2020 15:10:00,MILLWD,61759,15.4,1.46,-0.59
02/18/2020 15:10:00,N.Y.C.,61761,42.1,1.71,-27.03
02/18/2020 15:10:00,NORTH,61755,12.65,-0.71,0
02/18/2020 15:10:00,NPX,61845,24.22,1.24,-9.62
02/18/2020 15:10:00,O H,61846,13.12,-0.36,-0.12
02/18/2020 15:10:00,PJM,61847,14.47,0.75,-0.37
02/18/2020 15:10:00,WEST,61752,13.38,-0.09,-0.12
02/18/2020 15:15:00,CAPITL,61757,15.36,1.23,-0.79
02/18/2020 15:15:00,CENTRL,61754,13.92,0.45,-0.13
02/18/2020 15:15:00,DUNWOD,61760,15.5,1.57,-0.58
02/18/2020 15:15:00,GENESE,61753,13.58,0.13,-0.1
02/18/2020 15:15:00,H Q,61844,12.86,-0.48,0
02/18/2020 15:15:00,HUD VL,61758,15.3,1.37,-0.58
02/18/2020 15:15:00,LONGIL,61762,37.09,2.03,-21.72
02/18/2020 15:15:00,MHK VL,61756,14.15,0.68,-0.12
02/18/2020 15:15:00,MILLWD,61759,15.4,1.47,-0.59
02/18/2020 15:15:00,N.Y.C.,61761,64.58,1.71,-49.53
02/18/2020 15:15:00,NORTH,61755,12.62,-0.72,0
02/18/2020 15:15:00,NPX,61845,24.21,1.24,-9.62
02/18/2020 15:15:00,O H,61846,13.18,-0.28,-0.12
02/18/2020 15:15:00,PJM,61847,14.5,0.79,-0.37
02/18/2020 15:15:00,WEST,61752,13.45,-0.01,-0.12
02/18/2020 15:20:00,CAPITL,61757,14.67,1.1,0
02/18/2020 15:20:00,CENTRL,61754,13.88,0.31,0
02/18/2020 15:20:00,DUNWOD,61760,15.02,1.45,0
02/18/2020 15:20:00,GENESE,61753,13.57,0,0
02/18/2020 15:20:00,H Q,61844,13.08,-0.49,0
02/18/2020 15:20:00,HUD VL,61758,14.83,1.26,0
02/18/2020 15:20:00,LONGIL,61762,37.1,1.91,-21.61
02/18/2020 15:20:00,MHK VL,61756,14.09,0.52,0
02/18/2020 15:20:00,MILLWD,61759,14.93,1.36,0
02/18/2020 15:20:00,N.Y.C.,61761,64.37,1.6,-49.19
02/18/2020 15:20:00,NORTH,61755,12.84,-0.73,0
02/18/2020 15:20:00,NPX,61845,21.77,1.14,-7.06
02/18/2020 15:20:00,O H,61846,13.18,-0.39,0
02/18/2020 15:20:00,PJM,61847,14.25,0.68,0
02/18/2020 15:20:00,WEST,61752,13.45,-0.12,0
02/18/2020 15:25:00,CAPITL,61757,14.69,1.1,0
02/18/2020 15:25:00,CENTRL,61754,13.88,0.3,0
02/18/2020 15:25:00,DUNWOD,61760,15.07,1.48,0
02/18/2020 15:25:00,GENESE,61753,13.55,-0.04,0
02/18/2020 15:25:00,H Q,61844,13.11,-0.48,0
02/18/2020 15:25:00,HUD VL,61758,14.86,1.28,0
02/18/2020 15:25:00,LONGIL,61762,37.1,1.94,-21.57
02/18/2020 15:25:00,MHK VL,61756,14.1,0.52,0
02/18/2020 15:25:00,MILLWD,61759,14.97,1.39,0
02/18/2020 15:25:00,N.Y.C.,61761,64.4,1.63,-49.19
02/18/2020 15:25:00,NORTH,61755,12.85,-0.73,0
02/18/2020 15:25:00,NPX,61845,21.78,1.14,-7.06
02/18/2020 15:25:00,O H,61846,13.15,-0.44,0
02/18/2020 15:25:00,PJM,61847,14.27,0.68,0
02/18/2020 15:25:00,WEST,61752,13.42,-0.16,0
02/18/2020 15:30:00,CAPITL,61757,15.42,1,-1.98
02/18/2020 15:30:00,CENTRL,61754,12.96,0.26,-0.26
02/18/2020 15:30:00,DUNWOD,61760,15.27,1.37,-1.46
02/18/2020 15:30:00,GENESE,61753,12.59,-0.04,-0.18
02/18/2020 15:30:00,H Q,61844,11.99,-0.45,0
02/18/2020 15:30:00,HUD VL,61758,15.07,1.18,-1.45
02/18/2020 15:30:00,LONGIL,61762,37.07,1.79,-22.84
02/18/2020 15:30:00,MHK VL,61756,13.17,0.47,-0.25
02/18/2020 15:30:00,MILLWD,61759,15.19,1.27,-1.48
02/18/2020 15:30:00,N.Y.C.,61761,64.56,1.5,-50.61
02/18/2020 15:30:00,NORTH,61755,11.75,-0.68,0
02/18/2020 15:30:00,NPX,61845,22.25,1.05,-8.77
02/18/2020 15:30:00,O H,61846,12.25,-0.42,-0.24
02/18/2020 15:30:00,PJM,61847,13.93,0.6,-0.9
02/18/2020 15:30:00,WEST,61752,12.5,-0.17,-0.24
02/18/2020 15:35:00,CAPITL,61757,15.31,1.08,-0.69
02/18/2020 15:35:00,CENTRL,61754,13.92,0.3,-0.09
02/18/2020 15:35:00,DUNWOD,61760,15.52,1.48,-0.51
02/18/2020 15:35:00,GENESE,61753,13.58,-0.03,-0.06
02/18/2020 15:35:00,H Q,61844,13.05,-0.49,0
02/18/2020 15:35:00,HUD VL,61758,15.32,1.27,-0.51
02/18/2020 15:35:00,LONGIL,61762,37.08,1.94,-21.61
02/18/2020 15:35:00,MHK VL,61756,14.14,0.51,-0.09
02/18/2020 15:35:00,MILLWD,61759,15.44,1.38,-0.52
02/18/2020 15:35:00,N.Y.C.,61761,64.78,1.62,-49.62
02/18/2020 15:35:00,NORTH,61755,12.79,-0.74,0
02/18/2020 15:35:00,NPX,61845,22.2,1.14,-7.52
02/18/2020 15:35:00,O H,61846,13.19,-0.43,-0.08
02/18/2020 15:35:00,PJM,61847,14.53,0.68,-0.31
02/18/2020 15:35:00,WEST,61752,13.46,-0.16,-0.08
02/18/2020 15:40:00,CAPITL,61757,15.34,1.08,-0.72
02/18/2020 15:40:00,CENTRL,61754,13.93,0.3,-0.09
02/18/2020 15:40:00,DUNWOD,61760,15.56,1.49,-0.53
02/18/2020 15:40:00,GENESE,61753,13.58,-0.03,-0.07
02/18/2020 15:40:00,H Q,61844,13.05,-0.49,0
02/18/2020 15:40:00,HUD VL,61758,15.35,1.29,-0.53
02/18/2020 15:40:00,LONGIL,61762,37.1,1.95,-21.61
02/18/2020 15:40:00,MHK VL,61756,14.14,0.51,-0.09
02/18/2020 15:40:00,MILLWD,61759,15.47,1.39,-0.54
02/18/2020 15:40:00,N.Y.C.,61761,65.39,1.64,-50.21
02/18/2020 15:40:00,NORTH,61755,12.78,-0.76,0
02/18/2020 15:40:00,NPX,61845,22.22,1.14,-7.55
02/18/2020 15:40:00,O H,61846,13.18,-0.45,-0.09
02/18/2020 15:40:00,PJM,61847,14.54,0.68,-0.33
02/18/2020 15:40:00,WEST,61752,13.45,-0.18,-0.09
02/18/2020 15:45:00,CAPITL,61757,15.31,1.1,-0.68
02/18/2020 15:45:00,CENTRL,61754,13.94,0.31,-0.09
02/18/2020 15:45:00,DUNWOD,61760,15.5,1.46,-0.5
02/18/2020 15:45:00,GENESE,61753,13.59,-0.01,-0.06
02/18/2020 15:45:00,H Q,61844,13.05,-0.49,0
02/18/2020 15:45:00,HUD VL,61758,15.3,1.26,-0.5
02/18/2020 15:45:00,LONGIL,61762,37.11,1.92,-21.65
02/18/2020 15:45:00,MHK VL,61756,14.14,0.51,-0.09
02/18/2020 15:45:00,MILLWD,61759,15.41,1.37,-0.51
02/18/2020 15:45:00,N.Y.C.,61761,18.53,1.61,-3.38
02/18/2020 15:45:00,NORTH,61755,12.77,-0.77,0
02/18/2020 15:45:00,NPX,61845,22.18,1.14,-7.51
02/18/2020 15:45:00,O H,61846,13.21,-0.41,-0.08
02/18/2020 15:45:00,PJM,61847,14.52,0.68,-0.31
02/18/2020 15:45:00,WEST,61752,13.49,-0.14,-0.08
02/18/2020 15:50:00,CAPITL,61757,15.31,1.1,-0.49
02/18/2020 15:50:00,CENTRL,61754,14.08,0.29,-0.06
02/18/2020 15:50:00,DUNWOD,61760,15.6,1.51,-0.36
02/18/2020 15:50:00,GENESE,61753,13.7,-0.07,-0.05
02/18/2020 15:50:00,H Q,61844,13.23,-0.49,0
02/18/2020 15:50:00,HUD VL,61758,15.39,1.3,-0.36
02/18/2020 15:50:00,LONGIL,61762,37.12,1.98,-21.41
02/18/2020 15:50:00,MHK VL,61756,14.31,0.52,-0.06
02/18/2020 15:50:00,MILLWD,61759,15.49,1.4,-0.36
02/18/2020 15:50:00,N.Y.C.,61761,18.81,1.66,-3.42
02/18/2020 15:50:00,NORTH,61755,12.96,-0.77,0
02/18/2020 15:50:00,NPX,61845,21.67,1.15,-6.79
02/18/2020 15:50:00,O H,61846,13.28,-0.51,-0.06
02/18/2020 15:50:00,PJM,61847,14.61,0.66,-0.22
02/18/2020 15:50:00,WEST,61752,13.55,-0.23,-0.06
02/18/2020 15:55:00,CAPITL,61757,15.28,1.14,-0.06
02/18/2020 15:55:00,CENTRL,61754,14.41,0.32,-0.01
02/18/2020 15:55:00,DUNWOD,61760,15.66,1.53,-0.05
02/18/2020 15:55:00,GENESE,61753,14.04,-0.04,-0.01
02/18/2020 15:55:00,H Q,61844,13.56,-0.52,0
02/18/2020 15:55:00,HUD VL,61758,15.45,1.32,-0.05
02/18/2020 15:55:00,LONGIL,61762,37.1,2.01,-21.01
02/18/2020 15:55:00,MHK VL,61756,14.62,0.53,-0.01
02/18/2020 15:55:00,MILLWD,61759,15.56,1.44,-0.05
02/18/2020 15:55:00,N.Y.C.,61761,19.08,1.69,-3.31
02/18/2020 15:55:00,NORTH,61755,13.28,-0.8,0
02/18/2020 15:55:00,NPX,61845,21.69,1.18,-6.43
02/18/2020 15:55:00,O H,61846,13.61,-0.48,-0.01
02/18/2020 15:55:00,PJM,61847,14.8,0.69,-0.03
02/18/2020 15:55:00,WEST,61752,13.89,-0.2,-0.01
02/18/2020 16:00:00,CAPITL,61757,13.78,1.03,0.16
02/18/2020 16:00:00,CENTRL,61754,12.98,0.28,0.2
02/18/2020 16:00:00,DUNWOD,61760,14.15,1.38,0.13
02/18/2020 16:00:00,GENESE,61753,12.67,-0.03,0.21
02/18/2020 16:00:00,H Q,61844,11.77,-0.48,0.65
02/18/2020 16:00:00,HUD VL,61758,13.97,1.2,0.13
02/18/2020 16:00:00,LONGIL,61762,37.06,1.82,-22.34
02/18/2020 16:00:00,MHK VL,61756,13.12,0.46,0.24
02/18/2020 16:00:00,MILLWD,61759,14.06,1.29,0.13
02/18/2020 16:00:00,N.Y.C.,61761,14.96,1.51,-0.55
02/18/2020 16:00:00,NORTH,61755,11.53,-0.77,0.59
02/18/2020 16:00:00,NPX,61845,20.22,1.08,-6.23
02/18/2020 16:00:00,O H,61846,12.26,-0.44,0.2
02/18/2020 16:00:00,PJM,61847,13.34,0.61,0.16
02/18/2020 16:00:00,WEST,61752,12.52,-0.18,0.2
02/18/2020 16:05:00,CAPITL,61757,13.19,1.25,3.63
02/18/2020 16:05:00,CENTRL,61754,11.18,0.37,4.77
02/18/2020 16:05:00,DUNWOD,61760,14.14,1.65,3.08
02/18/2020 16:05:00,GENESE,61753,10.75,0,4.83
02/18/2020 16:05:00,H Q,61844,-0.23,-0.58,15.23
02/18/2020 16:05:00,HUD VL,61758,13.92,1.43,3.09
02/18/2020 16:05:00,LONGIL,61762,37.11,2.16,-19.37
02/18/2020 16:05:00,MHK VL,61756,10.44,0.58,5.72
02/18/2020 16:05:00,MILLWD,61759,14.02,1.54,3.1
02/18/2020 16:05:00,N.Y.C.,61761,14.97,1.81,2.41
02/18/2020 16:05:00,NORTH,61755,0.76,-0.95,13.87
02/18/2020 16:05:00,NPX,61845,20.62,1.29,-3.76
02/18/2020 16:05:00,O H,61846,10.35,-0.48,4.74
02/18/2020 16:05:00,PJM,61847,12.53,0.75,3.8
02/18/2020 16:05:00,WEST,61752,10.67,-0.17,4.74
02/18/2020 16:10:00,CAPITL,61757,13.28,1.48,7
02/18/2020 16:10:00,CENTRL,61754,10.08,0.47,9.18
02/18/2020 16:10:00,DUNWOD,61760,14.82,1.97,5.94
02/18/2020 16:10:00,GENESE,61753,9.52,0.02,9.29
02/18/2020 16:10:00,H Q,61844,-11.24,-0.71,29.31
02/18/2020 16:10:00,HUD VL,61758,14.55,1.71,5.95
02/18/2020 16:10:00,LONGIL,61762,37.18,2.59,-15.8
02/18/2020 16:10:00,MHK VL,61756,8.51,0.7,10.98
02/18/2020 16:10:00,MILLWD,61759,14.67,1.84,5.96
02/18/2020 16:10:00,N.Y.C.,61761,19.68,2.16,1.27
02/18/2020 16:10:00,NORTH,61755,-9.04,-1.15,26.68
02/18/2020 16:10:00,NPX,61845,21.09,1.54,-0.76
02/18/2020 16:10:00,O H,61846,9.1,-0.56,9.13
02/18/2020 16:10:00,PJM,61847,12.38,0.9,7.31
02/18/2020 16:10:00,WEST,61752,9.5,-0.17,9.12
02/18/2020 16:15:00,CAPITL,61757,14.41,1.57,7.32
02/18/2020 16:15:00,CENTRL,61754,11.1,0.54,9.6
02/18/2020 16:15:00,DUNWOD,61760,16.06,2.12,6.21
02/18/2020 16:15:00,GENESE,61753,10.5,0.06,9.71
02/18/2020 16:15:00,H Q,61844,-11.27,-0.77,30.66
02/18/2020 16:15:00,HUD VL,61758,15.77,1.83,6.22
02/18/2020 16:15:00,LONGIL,61762,37.22,2.78,-14.28
02/18/2020 16:15:00,MHK VL,61756,9.44,0.77,11.48
02/18/2020 16:15:00,MILLWD,61759,15.9,1.98,6.23
02/18/2020 16:15:00,N.Y.C.,61761,20.71,2.3,1.74
02/18/2020 16:15:00,NORTH,61755,-8.99,-1.23,27.91
02/18/2020 16:15:00,NPX,61845,22.26,1.63,-0.47
02/18/2020 16:15:00,O H,61846,10.11,-0.5,9.55
02/18/2020 16:15:00,PJM,61847,13.54,1.03,7.65
02/18/2020 16:15:00,WEST,61752,10.54,-0.08,9.54
02/18/2020 16:20:00,CAPITL,61757,14.68,1.02,-0.97
